product_id,original_title,cleaned_title,keyword,search_volume,competition,competition_index,similarity_score,overlap_ratio
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,dunk off white pine green,170,HIGH,72.0,141.66666666666669,0.8333333333333335
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,dunk low off white pine green,140,HIGH,74.0,140.0,1.0
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,nike dunk low pine green,210,HIGH,94.0,140.0,0.6666666666666666
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,nike dunk pine green,260,HIGH,100.0,130.0,0.5
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,nike off white pine green,170,HIGH,99.0,113.33333333333333,0.6666666666666666
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,pine green off white,170,HIGH,75.0,113.33333333333333,0.6666666666666666
50571,Dunk Low Off-White Pine Green Reps,Dunk Low Off-White Pine Green,off white nike dunk green,170,HIGH,96.0,113.33333333333333,0.6666666666666666
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',kobe 6 dark knight,8100,HIGH,94.0,6075.0,0.75
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',kobe dark knight 6,8100,HIGH,94.0,6075.0,0.75
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',nike kobe 6 dark knight,590,HIGH,100.0,442.5,0.75
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',kobe 6 dark nights,720,HIGH,94.0,360.0,0.5
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',zoom kobe 6 dark knight,70,HIGH,86.0,70.0,1.0
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',kobe vi dark knight,50,HIGH,84.0,37.5,0.75
50588,Zoom Kobe 6 'Dark Knight' Reps,Zoom Kobe 6 'Dark Knight',kobe 6 dark knight for sale,20,HIGH,100.0,15.0,0.75
50636,Off White Irregular Lines Flying Thread Embroidery T-Shirt Reps,Off White Irregular Lines Flying Thread Embroidery T-Shirt,off white irregular lines flying thread embroidery t shirt,0,UNKNOWN,0.0,0.0,0
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',glow in the dark yeezy shoes,1600,HIGH,92.0,960.0,0.6
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezys glow in the dark,1600,HIGH,92.0,640.0,0.4
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy 350 glow,480,HIGH,88.0,288.0,0.6
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost 350 glow,480,HIGH,88.0,288.0,0.6
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy 350 glow in the dark,320,HIGH,84.0,256.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',glow in the dark yeezy 350,320,HIGH,84.0,256.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',glow in dark yeezy 350,320,HIGH,84.0,256.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost 350 glow in the dark,320,HIGH,84.0,256.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy glow in the dark 350,320,HIGH,84.0,256.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy glows,720,HIGH,89.0,144.0,0.2
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy 350 v2 glow,140,HIGH,85.0,112.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy 350 v2 glow in the dark,110,HIGH,80.0,110.0,1.0
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost 350 v2 glow in the dark,110,HIGH,80.0,110.0,1.0
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost 350 v2 glow,110,HIGH,67.0,88.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',adidas yeezy boost 350 v2 glow,110,HIGH,87.0,88.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy 350 glow in dark,70,HIGH,85.0,56.0,0.8
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',adidas yeezy boost 350 v2 glow in the dark,40,HIGH,78.0,40.0,1.0
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',glow in the dark yeezy boost,50,HIGH,81.0,30.0,0.6
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost glow in the dark,50,HIGH,81.0,30.0,0.6
50640,Yeezy 350 V2 'Glow-In-The-Dark' Replica,Yeezy 350 V2 'Glow-In-The-Dark',yeezy boost 350 v2 gid glow,30,HIGH,100.0,24.0,0.8
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,yeezy zebra for sale,50,LOW,29.0,25.0,0.5
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,yeezy 350 v2 zebra for sale,20,MEDIUM,34.0,20.0,1.0
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,yeezy boost 350 v2 zebra for sale,20,MEDIUM,34.0,20.0,1.0
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,yeezy 350 zebra for sale,20,HIGH,68.0,15.0,0.75
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,yeezys for sale zebra,50,LOW,29.0,12.5,0.25
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,fake yeezy zebra for sale,10,LOW,17.0,5.0,0.5
50648,Yeezy 350 V2 Zebra Replica For Sale,Yeezy 350 V2 Zebra For Sale,fake zebra yeezys for sale,10,LOW,17.0,2.5,0.25
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slide bone,8100,HIGH,100.0,8100.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slides bone,8100,HIGH,100.0,5400.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy bone,8100,HIGH,100.0,5400.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,bone yeezy slides,3600,HIGH,100.0,2400.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy bone slides,1900,HIGH,100.0,1266.6666666666665,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,bone yeezy,1600,HIGH,92.0,1066.6666666666665,0.6666666666666665
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,adidas yeezy slide bone,1000,HIGH,100.0,1000.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slides bone 2022,1000,HIGH,100.0,666.6666666666666,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,adidas yeezy slide bones,1000,HIGH,100.0,666.6666666666666,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slide bone 11,390,UNKNOWN,0.0,390.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,adidas yeezy slides bone,480,HIGH,100.0,320.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,slide bone,480,HIGH,100.0,320.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,bone slides,880,HIGH,84.0,293.3333333333333,0.3333333333333333
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,adidas yeezy bone,390,HIGH,100.0,260.0,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,bone white yeezy slide,210,HIGH,83.0,210.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slide bone 2022,140,MEDIUM,66.0,140.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slide bone on feet,110,MEDIUM,46.0,110.0,1.0
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slides men bone,140,HIGH,94.0,93.33333333333333,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,yeezy slides bone white,140,HIGH,100.0,93.33333333333333,0.6666666666666666
50678,YEEZY SLIDE BONE REPLICA,YEEZY SLIDE BONE,mens yeezy slides bone,110,HIGH,81.0,73.33333333333333,0.6666666666666666
50684,Yeezy Slide Bone Best Rep Version (Matter Version 2022),Yeezy Slide Bone Best Version (Matter Version 2022),yeezy slide bone best version matter version 2022,0,UNKNOWN,0.0,0.0,0
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',platinum yeezy 2,390,HIGH,82.0,156.0,0.4
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',air yeezy 2 nrg pure platinum,30,HIGH,77.0,30.0,1.0
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',nike air yeezy 2 nrg pure platinum,30,MEDIUM,64.0,30.0,1.0
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',nike air yeezy 2 nrg wolf grey pure platinum,10,HIGH,100.0,10.0,1.0
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',air yeezy 2 nrg pure platinums,10,UNKNOWN,0.0,8.0,0.8
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',yeezy 2 nrg platinum,10,UNKNOWN,0.0,6.0,0.6
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',508214 010,50,LOW,4.0,0.0,0.0
50730,Air Yeezy 2 NRG 'Pure Platinum',Air Yeezy 2 NRG 'Pure Platinum',nike 508214 010,10,HIGH,100.0,0.0,0.0
50718,Yeezy Reps 500 Bone White (2019) FV3573,Yeezy 500 Bone White (2019) FV3573,yeezy 500 bone white 2019 fv3573,0,UNKNOWN,0.0,0.0,0
50797,Balenciaga 10XL SNEAKERS Green Black,Balenciaga 10XL SNEAKERS Green Black,balenciaga 10xl sneakers green black,0,UNKNOWN,0.0,0.0,0
50834,Sp5der Spider Web Tees,Sp5der Spider Web Tees,sp5der spider web tees,0,UNKNOWN,0.0,0.0,0
50851,Sp5der Web Hoodie,Sp5der Web Hoodie,sp5der web hoodie,480,HIGH,79.0,480.0,1.0
50851,Sp5der Web Hoodie,Sp5der Web Hoodie,spider hoodie 555 website,210,HIGH,74.0,70.0,0.3333333333333333
50851,Sp5der Web Hoodie,Sp5der Web Hoodie,555 spider web hoodie,20,HIGH,86.0,13.333333333333332,0.6666666666666666
50876,PALM ANGELS CHENILLE TRACK JACKET-BLACK REPLICA,PALM ANGELS CHENILLE TRACK JACKET-BLACK,palm angels chenille track jacket black,0,UNKNOWN,0.0,0.0,0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance 2002r protection pack sea salt,1900,HIGH,100.0,1900.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance 2002r sea salt,1900,HIGH,100.0,1140.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',2002r protection pack sea salt,720,HIGH,100.0,720.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',2002r sea salt,720,HIGH,100.0,432.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',nb 2002r protection pack sea salt,210,HIGH,100.0,210.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance protection pack sea salt,260,HIGH,99.0,208.0,0.8
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',nb 2002r sea salt,320,HIGH,100.0,192.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',sea salt new balance 2002r,320,HIGH,100.0,192.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',2002r seasalt,720,HIGH,100.0,144.0,0.2
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance sea salt 2002r,210,HIGH,100.0,126.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',protection pack sea salt,140,HIGH,100.0,112.0,0.8
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',sea salt 2002r,170,HIGH,100.0,102.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance 2002r sea salt protection pack,90,HIGH,100.0,90.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',2002r sea salt protection pack,70,HIGH,100.0,70.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance 2002r protection pack sea salt m2002rdc,70,HIGH,87.0,70.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance sea salt protection pack,70,HIGH,99.0,56.0,0.8
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance protection pack 2002r sea salt,50,HIGH,99.0,50.0,1.0
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',2002r new balance sea salt,70,HIGH,100.0,42.0,0.6
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',sea salt protection pack,50,HIGH,100.0,40.0,0.8
50879,2002R 'Protection Pack – Sea Salt',2002R 'Protection Pack – Sea Salt',new balance 2002r protection pack sea salt on feet,40,HIGH,80.0,40.0,1.0
50891,ALEXANDER MCQUEEN LEATHER PLATFORM TRAINERS SNEAKERS GRAY-WHITE REPLICA,ALEXANDER MCQUEEN LEATHER PLATFORM TRAINERS SNEAKERS GRAY-WHITE,alexander mcqueen leather platform trainers sneakers gray white,0,UNKNOWN,0.0,0.0,0
50910,Gallery Dept Fashion T-Shirt Reps,Gallery Dept Fashion T-Shirt,gallery dept men t shirt,90,HIGH,100.0,67.5,0.75
50910,Gallery Dept Fashion T-Shirt Reps,Gallery Dept Fashion T-Shirt,fashion gallery t shirt,10,LOW,0.0,7.5,0.75
50910,Gallery Dept Fashion T-Shirt Reps,Gallery Dept Fashion T-Shirt,gallery dept fashion t shirt,0,UNKNOWN,0.0,0.0,0
50935,Gallery Dept Color Logo Printing T-Shirt Reps,Gallery Dept Color Logo Printing T-Shirt,gallery dept color logo printing t shirt,0,UNKNOWN,0.0,0.0,0
50954,Denim Tears Cotton Logo Shorts,Denim Tears Cotton Logo Shorts,denim tears cotton logo shorts,0,UNKNOWN,0.0,0.0,0
51001,AMIRI Embroidered Paint Drip AM Logo Trucker Snapback Cap Black/White/Multi,AMIRI Embroidered Paint Drip AM Logo Trucker Snapback Cap Black/White/Multi,amiri embroidered paint drip am logo trucker snapback cap black white multi,0,UNKNOWN,0.0,0.0,0
51013,AMIRI Logo-Patch Cap Black,AMIRI Logo-Patch Cap Black,amiri logo patch cap black,0,UNKNOWN,0.0,0.0,0
51029,Corteiz 5 Starz Alcatraz Hoodie Black Reps,Corteiz 5 Starz Alcatraz Hoodie Black,corteiz 5 starz alcatraz hoodie black,0,UNKNOWN,0.0,0.0,0
51017,Corteiz 5 Star Trucker Hat Black,Corteiz 5 Star Trucker Hat Black,corteiz 5 star trucker hat black,0,UNKNOWN,0.0,0.0,0
51053,Corteiz 5 Starz Alcatraz Hoodie Gray Reps,Corteiz 5 Starz Alcatraz Hoodie Gray,corteiz 5 starz alcatraz hoodie gray,0,UNKNOWN,0.0,0.0,0
51059,Hellstar No Guts No Glory! Suit (Hoodie With Pants),Hellstar No Guts No Glory! Suit (Hoodie With Pants),hellstar no guts no glory suit hoodie with pants,0,UNKNOWN,0.0,0.0,0
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas samba og black white gum,880,HIGH,100.0,880.0,1.0
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas sambas black white gum,1300,HIGH,100.0,866.6666666666666,0.6666666666666666
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas samba og black white,590,HIGH,83.0,491.6666666666667,0.8333333333333334
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas samba og white black gum,480,HIGH,82.0,480.0,1.0
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,samba og white black gum,480,HIGH,100.0,400.0,0.8333333333333334
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,samba black white gum,210,HIGH,100.0,140.0,0.6666666666666666
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas samba black and white gum,40,HIGH,100.0,33.333333333333336,0.8333333333333334
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas originals samba og white black gum b75806,10,UNKNOWN,0.0,10.0,1.0
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas originals samba og white black gum,10,LOW,16.0,10.0,1.0
51090,adidas Samba OG Black White Gum Reps,adidas Samba OG Black White Gum,adidas samba og trainers white black gum,10,UNKNOWN,0.0,10.0,1.0
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,jordan 1 off white chicago's,6600,HIGH,81.0,4400.0,0.6666666666666666
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white chicago's,4400,MEDIUM,61.0,2200.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,aj 1 off white chicago,3600,HIGH,79.0,1800.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white chicago 1,2400,HIGH,89.0,1200.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,chicago 1 off white,2400,HIGH,89.0,1200.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,jordan 1 retro high off white chicago,720,HIGH,100.0,720.0,1.0
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,jordan off white chicagos,1300,MEDIUM,64.0,650.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,nike off white chicago,590,MEDIUM,63.0,295.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,jordan 1 high off white chicago,320,HIGH,86.0,266.6666666666667,0.8333333333333334
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white x air jordan 1 retro high og chicago,260,HIGH,99.0,260.0,1.0
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white chicago jordan 1,390,HIGH,93.0,260.0,0.6666666666666666
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,jordan 1 high chicago off white,260,HIGH,78.0,216.66666666666669,0.8333333333333334
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white chicago 1's,390,HIGH,75.0,195.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,air jordan 1 retro high off white chicago the ten,170,MEDIUM,62.0,170.0,1.0
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,air jordan 1 retro high off white chicago,170,HIGH,86.0,170.0,1.0
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,aj1 retro high off white chicago,170,HIGH,86.0,141.66666666666669,0.8333333333333335
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,aj1 off white chicago,260,HIGH,70.0,130.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,off white chicago one,260,HIGH,78.0,130.0,0.5
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,nike air jordan 1 retro high off white,140,MEDIUM,64.0,116.66666666666667,0.8333333333333334
51179,Jordan 1 Retro High Off-White Chicago,Jordan 1 Retro High Off-White Chicago,aj1 chicago off white,210,MEDIUM,58.0,105.0,0.5
51204,Jordan 3 Retro Georgetown (2021) (PS) Reps,Jordan 3 Retro Georgetown (2021) (PS),jordan 3 retro georgetown 2021 ps,0,UNKNOWN,0.0,0.0,0
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',air jordan 11 gamma blue,18100,HIGH,93.0,15083.333333333334,0.8333333333333334
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma blue air jordan 11,18100,HIGH,93.0,15083.333333333334,0.8333333333333334
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma blue jordan 11,18100,HIGH,93.0,12066.666666666666,0.6666666666666666
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',blue gamma jordan 11,18100,HIGH,93.0,12066.666666666666,0.6666666666666666
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',air jordan gamma 11,12100,HIGH,93.0,8066.666666666666,0.6666666666666666
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma blue 11,12100,HIGH,95.0,6050.0,0.5
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',jordan gamma 11,12100,HIGH,93.0,6050.0,0.5
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',air jordan 11s gamma,12100,HIGH,93.0,6050.0,0.5
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',11 gamma jordans,12100,HIGH,93.0,4033.333333333333,0.3333333333333333
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',blue gamma 11s,12100,HIGH,95.0,4033.333333333333,0.3333333333333333
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma jordan 11s,12100,HIGH,93.0,4033.333333333333,0.3333333333333333
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',jordan 11s gamma,12100,HIGH,93.0,4033.333333333333,0.3333333333333333
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gammas jordan 11s,12100,HIGH,93.0,2016.6666666666665,0.16666666666666666
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma 11s,9900,HIGH,85.0,1650.0,0.16666666666666666
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',air jordan 11 retro gamma blue,1600,HIGH,94.0,1600.0,1.0
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',jordan 11 retro gamma blue,1600,HIGH,94.0,1333.3333333333335,0.8333333333333335
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',jordan 11 gamma blue retro,1600,HIGH,94.0,1333.3333333333335,0.8333333333333335
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',jordan 11 retro blue gamma,1600,HIGH,94.0,1333.3333333333335,0.8333333333333335
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',gamma blue air jordans,1600,HIGH,93.0,800.0,0.5
51263,Air Jordan 11 Retro 'Gamma Blue',Air Jordan 11 Retro 'Gamma Blue',retro 11 gamma blue,880,HIGH,92.0,586.6666666666666,0.6666666666666666
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,air jordan 1 retro high og chicago,8100,HIGH,77.0,8100.0,1.0
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,air jordan 1 retro og high chicago,8100,HIGH,77.0,8100.0,1.0
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,air jordan 1 high og chicago,8100,HIGH,77.0,6750.0,0.8333333333333334
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,air jordan 1 retro og chicago,8100,HIGH,77.0,6750.0,0.8333333333333334
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,air jordan 1 retro chicago og,8100,HIGH,77.0,6750.0,0.8333333333333334
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,lost and found jordan 1,18100,HIGH,96.0,3016.6666666666665,0.16666666666666666
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,jordan 1 high chicago,5400,HIGH,99.0,2700.0,0.5
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,jordan 1 high og chicago,3600,HIGH,90.0,2400.0,0.6666666666666666
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,jordan 1 retro og chicago,3600,HIGH,90.0,2400.0,0.6666666666666666
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,chicago jordan 1 high og,3600,HIGH,90.0,2400.0,0.6666666666666666
51272,AIR JORDAN 1 RETRO HIGH OG CHICAGO REPLICA,AIR JORDAN 1 RETRO HIGH OG CHICAGO,jordan 1 chicago lost and founds,6600,HIGH,97.0,2200.0,0.3333333333333333
